codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.1.8.05.3.1.06.00.00.00.000;02;0201;0,00;11.360,00;1070;"PNAE MAIS EDUCACAO FUNDAMENTAL RV1070";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.4.0.00.00.00.00.000;02;0201;41.620,80;42.676,40;0000;"Transferencias Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE";S;06;000;42.676,40;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.4.1.00.00.00.00.000;02;0201;41.620,80;42.676,40;1016;"Transferencias Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal";A;06;000;42.676,40;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.9.0.00.00.00.00.000;02;0201;0,00;534,31;0000;"Outras Transferencias Diretas do Fundo Nacional do Desenvolvimento da Educacao – FNDE";S;06;000;534,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.9.1.00.00.00.00.000;02;0201;0,00;534,31;0000;"Outras Transferencias Diretas do Fundo Nacional do Desenvolvimento da Educacao – FNDE - Principal";S;06;000;534,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.05.9.1.01.00.00.00.000;02;0201;0,00;534,31;1013;"BRASIL CARINHOSO FF RV1013";A;07;000;534,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.06.0.0.00.00.00.00.000;02;0201;49.945,62;0,00;0000;"Transferencia Financeira do ICMS – Desoneracao – L.C. No 87/96";S;05;000;49.945,62;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.06.1.0.00.00.00.00.000;02;0201;49.945,62;0,00;0000;"Transferencia Financeira do ICMS – Desoneracao – L.C. No 87/96";S;06;000;49.945,62;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.06.1.1.00.00.00.00.000;02;0201;49.945,62;0,00;0000;"Transferencia Financeira do ICMS – Desoneracao – L.C. No 87/96 - Principal";S;06;000;49.945,62;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.06.1.1.01.00.00.00.000;02;0201;29.967,38;0,00;0001;"Transferencia Financeira do ICMS – Desoneracao – L.C. No 87/96 - Principal  - PROPRIO";A;07;000;29.967,38;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.06.1.1.02.00.00.00.000;02;0201;2.497,28;0,00;0020;"Transferencia Financeira do ICMS – Desoneracao – L.C. No 87/96 - Principal  - MDE";A;07;000;2.497,28;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.06.1.1.03.00.00.00.000;02;0201;7.491,84;0,00;0040;"Transferencia Financeira do ICMS – Desoneracao – L.C. No 87/96 - Principal  - ASPS";A;07;000;7.491,84;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.06.1.1.04.00.00.00.000;02;0201;9.989,12;0,00;0031;"Transferencia Financeira do ICMS – Desoneracao – L.C. No 87/96 - Principal  - FUNDEB";A;07;000;9.989,12;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.08.0.0.00.00.00.00.000;02;0201;0,00;50.000,00;0000;"Transferencias Advindas de Emendas Parlamentares Individuais";S;05;000;50.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.08.1.0.00.00.00.00.000;02;0201;0,00;50.000,00;0000;"Transferencias Advindas de Emendas Parlamentares Individuais";S;06;000;50.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.08.1.1.00.00.00.00.000;02;0201;0,00;50.000,00;0000;"Transferencias Advindas de Emendas Parlamentares Individuais - Principal";S;06;000;50.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.08.1.1.01.00.00.00.000;02;0201;0,00;50.000,00;4500;"Incremento Temporario Custeio AB Port. MS 1331/2019Dep. Jose Stedile Prop. 36000.253327/2019-00";A;07;000;50.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.12.0.0.00.00.00.00.000;02;0201;107.359,12;215.862,21;0000;"Transferencias de Recursos do Fundo Nacional de Assistencia Social – FNAS";S;05;000;107.359,12;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.12.1.0.00.00.00.00.000;02;0201;107.359,12;215.862,21;0000;"Transferencias de Recursos do Fundo Nacional de Assistencia Social – FNAS";S;06;000;107.359,12;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.00.00.00.00.000;02;0201;107.359,12;215.862,21;0000;"Transferencias de Recursos do Fundo Nacional de Assistencia Social – FNAS - Principal";S;06;000;107.359,12;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.01.00.00.00.000;02;0201;16.606,51;17.902,07;1038;"IGD BF";A;07;000;16.606,51;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.02.00.00.00.000;02;0201;1.529,56;5.930,14;1067;"IGD SUAS";A;07;000;1.529,56;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.03.00.00.00.000;02;0201;36.910,55;102.030,00;1021;"SCFV FF";A;07;000;36.910,55;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.04.00.00.00.000;02;0201;52.312,50;90.000,00;1064;"PAIF FF";A;07;000;52.312,50;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.99.0.0.00.00.00.00.000;02;0201;0,00;420.250,83;0000;"Outras Transferencias da Uniao";S;05;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.99.1.0.00.00.00.00.000;02;0201;0,00;420.250,83;0000;"Outras Transferencias da Uniao";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.00.00.00.00.000;02;0201;0,00;420.250,83;0000;"Outras Transferencias da Uniao - Principal";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.1.8.99.1.1.01.00.00.00.000;02;0201;0,00;420.250,83;1008;"CESSAO ONEROSA - PRE-SAL - LEI N. 13885/2019";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.0.00.0.0.00.00.00.00.000;02;0201;9.637.829,07;10.414.290,25;0000;"Transferencias dos Estados e do Distrito Federal e de suas Entidades";S;03;000;10.357.958,84;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.00.0.0.00.00.00.00.000;02;0201;9.637.829,07;10.414.290,25;0000;"Transferencias dos Estados - Especificas de Estados, DF e Municipios";S;04;000;10.357.958,84;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.0.0.00.00.00.00.000;02;0201;8.977.382,11;9.721.483,41;0000;"Participacao na Receita dos Estados";S;05;000;9.571.382,11;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.1.0.00.00.00.00.000;02;0201;8.237.373,17;8.949.037,97;0000;"Cota-Parte do ICMS";S;06;000;8.831.373,17;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.00.00.00.00.000;02;0201;8.237.373,17;8.949.037,97;0000;"Cota-Parte do ICMS - Principal";S;06;000;8.831.373,17;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.01.00.00.00.000;02;0201;4.942.423,90;5.369.422,77;0001;"Cota-Parte do ICMS - Principal  - PROPRIO";A;07;000;5.536.423,90;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.02.00.00.00.000;02;0201;411.868,66;447.451,89;0020;"Cota-Parte do ICMS - Principal  - MDE";A;07;000;411.868,66;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.03.00.00.00.000;02;0201;1.235.605,98;1.342.355,67;0040;"Cota-Parte do ICMS - Principal - ASPS";A;07;000;1.235.605,98;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.1.1.04.00.00.00.000;02;0201;1.647.474,63;1.789.807,64;0031;"Cota-Parte do ICMS - Principal  - FUNDEB";A;07;000;1.647.474,63;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.2.0.00.00.00.00.000;02;0201;604.119,39;630.569,58;0000;"Cota-Parte do IPVA";S;06;000;604.119,39;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.00.00.00.00.000;02;0201;604.119,39;630.569,58;0000;"Cota-Parte do IPVA - Principal";S;06;000;604.119,39;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.01.00.00.00.000;02;0201;362.471,63;378.341,45;0001;"Cota-Parte do IPVA - Principal  - PROPRIO";A;07;000;362.471,63;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.02.00.00.00.000;02;0201;30.205,97;31.528,52;0020;"Cota-Parte do IPVA - Principal  - MDE";A;07;000;30.205,97;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.03.00.00.00.000;02;0201;90.617,91;94.585,48;0040;"Cota-Parte do IPVA - Principal  - ASPS";A;07;000;90.617,91;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.2.1.04.00.00.00.000;02;0201;120.823,88;126.114,13;0031;"Cota-Parte do IPVA - Principal  - FUNDEB";A;07;000;120.823,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.3.0.00.00.00.00.000;02;0201;126.574,99;132.574,81;0000;"Cota-Parte do IPI - Municipios";S;06;000;126.574,99;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.00.00.00.00.000;02;0201;126.574,99;132.574,81;0000;"Cota-Parte do IPI - Municipios - Principal";S;06;000;126.574,99;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.01.00.00.00.000;02;0201;75.944,99;79.544,79;0001;"Cota-Parte do IPI - Municipios - Principal  - PROPRIO";A;07;000;75.944,99;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.02.00.00.00.000;02;0201;6.328,75;6.628,77;0020;"Cota-Parte do IPI - Municipios - Principal  - MDE";A;07;000;6.328,75;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.03.00.00.00.000;02;0201;18.986,25;19.886,25;0040;"Cota-Parte do IPI - Municipios - Principal  - ASPS";A;07;000;18.986,25;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.3.1.04.00.00.00.000;02;0201;25.315,00;26.515,00;0031;"Cota-Parte do IPI - Municipios - Principal  - FUNDEB";A;07;000;25.315,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.4.0.00.00.00.00.000;02;0201;9.314,56;9.301,05;0000;"Cota-Parte da Contribuicao de Intervencao no Dominio Economico";S;06;000;9.314,56;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.01.4.1.00.00.00.00.000;02;0201;9.314,56;9.301,05;1018;"Cota-Parte da Contribuicao de Intervencao no Dominio Economico - Principal";A;06;000;9.314,56;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.0.0.00.00.00.00.000;02;0201;353.382,30;333.939,01;0000;"Transferencia de Recursos do Estado para Programas de Saude – Repasse Fundo a Fundo";S;05;000;429.407,14;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.0.00.00.00.00.000;02;0201;353.382,30;333.939,01;0000;"Transferencia de Recursos do Estado para Programas de Saude – Repasse Fundo a Fundo";S;06;000;429.407,14;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.00.00.00.00.000;02;0201;353.382,30;333.939,01;0000;"Transferencia de Recursos do Estado para Programas de Saude – Repasse Fundo a Fundo - Principal";S;06;000;429.407,14;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.01.00.00.00.000;02;0201;117.244,95;130.714,97;4011;"PIES FE";A;07;000;148.584,93;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.02.00.00.00.000;02;0201;180.000,00;111.000,00;4090;"PSF Estadual";A;07;000;180.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.03.00.00.00.000;02;0201;14.931,15;0,00;4090;"PACS Estadual";A;07;000;14.931,15;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.04.00.00.00.000;02;0201;13.206,20;15.187,13;4050;"Farmacia Basica Estadual";A;07;000;13.206,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.05.00.00.00.000;02;0201;28.000,00;20.000,00;4160;PIM;A;07;000;28.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.06.00.00.00.000;02;0201;0,00;4.000,00;4190;"DENGUE VERAO 2018-2019 VIG EPID RES CIBRS 517/2018 RV4190";A;07;000;4.000,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.07.00.00.00.000;02;0201;0,00;50.190,00;4050;"FARMACIA BASICA - DISTRIBUICAO DE FRALDAS RV4050";A;07;000;40.684,86;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.03.1.1.08.00.00.00.000;02;0201;0,00;2.846,91;4300;"NOTA FISCAL GAUCHA PROGRAMA SOLIDARIEDADE RV4300";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.10.0.0.00.00.00.00.000;02;0201;306.986,20;358.684,44;0000;"Transferencia de Convenios dos Estados e do Distrito Federal e de Suas Entidades";S;05;000;356.986,20;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.10.2.0.00.00.00.00.000;02;0201;299.019,14;350.717,38;0000;"Transferencias de Convenio dos Estados Destinadas a Programas de Educacao";S;06;000;349.019,14;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.10.2.1.00.00.00.00.000;02;0201;299.019,14;350.717,38;0000;"Transferencias de Convenio dos Estados Destinadas a Programas de Educacao - Principal";S;06;000;349.019,14;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.10.2.1.01.00.00.00.000;02;0201;299.019,14;350.717,38;0000;"Transferencias de Convenios para o Transporte Escolar - Principal";S;07;000;349.019,14;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.10.2.1.01.01.00.00.000;02;0201;299.019,14;350.717,38;1017;"PEATE RS";A;08;000;349.019,14;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.10.9.0.00.00.00.00.000;02;0201;7.967,06;7.967,06;0000;"Outras Transferencias de Convenio dos Estados";S;06;000;7.967,06;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.10.9.1.00.00.00.00.000;02;0201;7.967,06;7.967,06;0000;"Outras Transferencias de Convenio dos Estados - Principal";S;06;000;7.967,06;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.10.9.1.07.00.00.00.000;02;0201;7.967,06;7.967,06;1103;"Programa OASF - Orientacao e Apoio Socio-familiar - Principal";A;07;000;7.967,06;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.99.0.0.00.00.00.00.000;02;0201;78,46;183,39;0000;"Outras Transferencias dos Estados";S;05;000;183,39;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.99.1.0.00.00.00.00.000;02;0201;78,46;183,39;0000;"Outras Transferencias dos Estados";S;06;000;183,39;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.99.1.1.00.00.00.00.000;02;0201;78,46;183,39;0000;"Outras Transferencias dos Estados - Principal";S;06;000;183,39;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.2.8.99.1.1.01.00.00.00.000;02;0201;78,46;183,39;1114;"Cota-parte das Multas de Transito - Principal";A;07;000;183,39;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.0.00.0.0.00.00.00.00.000;02;0201;0,00;23.914,79;0000;"Transferencias de Instituicoes Privadas";S;03;000;4.833,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.0.00.1.0.00.00.00.00.000;02;0201;0,00;15.914,79;0000;"Transferencias de Instituicoes Privadas";S;06;000;4.833,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.0.00.1.1.00.00.00.00.000;02;0201;0,00;15.914,79;0000;"Transferencias de Instituicoes Privadas - Principal";S;06;000;4.833,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.0.00.1.1.01.00.00.00.000;02;0201;0,00;15.914,79;1050;"Doacoes em Beneficio de Criancas e Adolescentes - PJ - Principal";A;07;000;4.833,31;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.8.00.0.0.00.00.00.00.000;02;0201;0,00;8.000,00;0000;"Transferencias de Instituicoes Privadas - Especificas de Estados, DF e Municipios";S;04;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.8.10.0.0.00.00.00.00.000;02;0201;0,00;8.000,00;0000;"Outras Transferencia de Instituicoes Privadas para EST/DF/MUN - Nao Especificadas Anteriormente";S;05;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.8.10.1.0.00.00.00.00.000;02;0201;0,00;8.000,00;0000;"Outras Transferencia de Instituicoes Privadas para EST/DF/MUN - Nao Especificadas Anteriormente";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.8.10.1.1.00.00.00.00.000;02;0201;0,00;8.000,00;0000;"Outras Transferencia de Instituicoes Privadas para EST/DF/MUN - Nao Especificadas Anteriormente - Principal";S;06;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.4.8.10.1.1.01.00.00.00.000;02;0201;0,00;8.000,00;0001;"DOACAO CPM ESCOLA LAR DA CRIANCA 07.885.880/0001-70";A;07;000;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.5.0.00.0.0.00.00.00.00.000;02;0201;2.652.772,32;2.834.719,68;0000;"Transferencias de Outras Instituicoes Publicas";S;03;000;2.772.772,32;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.5.8.00.0.0.00.00.00.00.000;02;0201;2.652.772,32;2.834.719,68;0000;"Transferencias de Outras Instituicoes Publicas - Especificas de Estados, DF e Municipios";S;04;000;2.772.772,32;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.5.8.01.0.0.00.00.00.00.000;02;0201;2.652.772,32;2.834.496,29;0000;"Transferencias de Recursos do Fundo de Manutencao e Desenvolvimento da Educacao Basica e de Valorizacao dos Profissionais da Educacao – FUND";S;05;000;2.772.772,32;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
4.1.7.5.8.01.1.0.00.00.00.00.000;02;0201;2.652.772,32;2.834.496,29;0000;"Transferencias de Recursos do Fundo de Manutencao e Desenvolvimento da Educacao Basica e de Valorizacao dos Profissionais da Educacao – FUND";S;06;000;2.772.772,32;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
