codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.3.2.1.00.4.1.01.00.00.00.000;12;1201;504.106,00;0,00;0050;"FPSM BB PREVID RF IMA-B TIT PUBL FI";A;07;000;504.106,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.06.00.00.00.000;12;1201;325.159,00;154.932,97;0050;"FPSM CEF CAIXA BRASIL 2024 III TP RF";A;07;000;325.159,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.07.00.00.00.000;12;1201;235.636,00;286.359,70;0050;"FPSM BB PREV RF IRF-M 1 TP";A;07;000;235.636,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.09.00.00.00.000;12;1201;148.539,00;1.325,76;0050;"FPSM CAIXA FI BRASIL IDKA IPCA 2A TP RF LP";A;07;000;148.539,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.10.00.00.00.000;12;1201;111.722,00;109.551,97;0050;"FPSM SICREDI  FI INSTITUCIONAL RF IRF-M LP";A;07;000;111.722,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.11.00.00.00.000;12;1201;54.424,00;55.364,63;0050;"FPSM SICREDI FIC INSTITUCIONAL RF IMA-B";A;07;000;54.424,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.12.00.00.00.000;12;1201;121.221,00;0,00;0050;"FPSM BB PREV RF ALOCACAO ATIVA";A;07;000;121.221,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.14.00.00.00.000;12;1201;33.679,00;249.512,94;0050;"FPSM BB PREVID RF IMA-B 5 LP";A;07;000;33.679,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.15.00.00.00.000;12;1201;26.484,00;246.823,78;0050;"FPSM BB PREV. RF IDKA2 TP";A;07;000;26.484,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.16.00.00.00.000;12;1201;973,00;333.572,58;0050;"FPSM BB PREVID RF REFERENCIADO DI LP PERFIL";A;07;000;973,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.17.00.00.00.000;12;1201;0,00;2.920,33;0050;"REND TX ADM RPPS FPSM MOV 0050 3732-X/12.116-9";A;07;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.18.00.00.00.000;12;1201;0,00;339.110,82;0050;"REND. CEF FI BRASIL REFERENCIADO DI LP FPSM 0050 0521/006/00000295-1";A;07;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.3.2.1.00.4.1.19.00.00.00.000;12;1201;0,00;72.352,57;0050;"FPSM SICREDI LIQUIDEZ EMPRESARIAL REF DI FI RF";A;07;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.0.0.00.0.0.00.00.00.00.000;02;0201;42.746,00;18.684,50;0000;"RECEITA DE SERVICOS";S;02;000;42.746,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.00.0.0.00.00.00.00.000;02;0201;42.746,00;18.684,50;0000;"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS";S;03;000;42.746,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.01.0.0.00.00.00.00.000;02;0201;42.746,00;18.684,50;0000;"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS";S;05;000;42.746,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.01.1.0.00.00.00.00.000;02;0201;42.746,00;18.684,50;0000;"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS";S;06;000;42.746,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.01.1.1.00.00.00.00.000;02;0201;42.549,00;18.684,50;0000;"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL";S;06;000;42.549,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.01.1.1.01.00.00.00.000;02;0201;42.549,00;18.684,50;0001;"SERVICOS DE MAQUINAS - PRINCIPAL";A;07;000;42.549,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.01.1.3.00.00.00.00.000;02;0201;135,00;0,00;0000;"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA";S;06;000;135,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.01.1.3.01.00.00.00.000;02;0201;135,00;0,00;0001;"SERVICOS DE MAQUINAS - DIVIDA ATIVA";A;07;000;135,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.01.1.4.00.00.00.00.000;02;0201;62,00;0,00;0000;"SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS DE MORA DA DIVIDA ATIVA";S;06;000;62,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.6.1.0.01.1.4.01.00.00.00.000;02;0201;62,00;0,00;0001;"SERVICOS DE MAQUINA - MULTA E JUROS DA DIVIDA ATIVA";A;07;000;62,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.0.0.00.0.0.00.00.00.00.000;02;0201;32.913.125,69;24.339.469,33;0000;"TRANSFERENCIAS CORRENTES";S;02;000;35.560.603,95;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.0.00.0.0.00.00.00.00.000;02;0201;13.926.732,08;11.366.317,42;0000;"TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES";S;03;000;15.215.048,33;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.00.0.0.00.00.00.00.000;02;0201;13.926.732,08;11.366.317,42;0000;"TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;04;000;15.215.048,33;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.0.0.00.00.00.00.000;02;0201;12.270.013,00;9.190.114,13;0000;"PARTICIPACAO NA RECEITA DA UNIAO";S;05;000;12.802.513,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.2.0.00.00.00.00.000;02;0201;11.000.000,00;8.627.861,35;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - COTA MENSAL";S;06;000;11.532.500,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.2.1.00.00.00.00.000;02;0201;11.000.000,00;8.627.861,35;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - COTA MENSAL - PRINCIPAL";S;06;000;11.532.500,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.2.1.01.00.00.00.000;02;0201;6.600.000,00;5.176.717,01;0001;"COTA-PARTE DO FPM - COTA MENSAL - PRINCIPAL  - PROPRIO";A;07;000;6.919.500,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.2.1.02.00.00.00.000;02;0201;550.000,00;431.393,05;0020;"COTA-PARTE DO FPM - COTA MENSAL - PRINCIPAL  - MDE";A;07;000;576.625,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.2.1.03.00.00.00.000;02;0201;1.650.000,00;1.294.179,20;0040;"COTA-PARTE DO FPM - COTA MENSAL - PRINCIPAL  - ASPS";A;07;000;1.729.875,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.2.1.04.00.00.00.000;02;0201;2.200.000,00;1.725.572,09;0031;"COTA-PARTE DO FPM - COTA MENSAL - PRINCIPAL  - FUNDEB";A;07;000;2.306.500,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.3.0.00.00.00.00.000;02;0201;447.266,00;0,00;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DO MUNICIPIOS – 1% COTA ENTREGUE NO MES DE DEZEMBRO";S;06;000;447.266,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.3.1.00.00.00.00.000;02;0201;447.266,00;0,00;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DO MUNICIPIOS – 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL";S;06;000;447.266,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.3.1.01.00.00.00.000;02;0201;268.359,60;0,00;0001;"COTA-PARTE DO FPM – 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL  - PROPRIO";A;07;000;268.359,60;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.3.1.02.00.00.00.000;02;0201;111.816,50;0,00;0020;"COTA-PARTE DO FPM – 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL  -  MDE";A;07;000;111.816,50;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.3.1.03.00.00.00.000;02;0201;67.089,90;0,00;0040;"COTA-PARTE DO FPM – 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL  - ASPS";A;07;000;67.089,90;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.4.0.00.00.00.00.000;02;0201;422.747,00;528.601,02;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% COTA ENTREGUE NO MES DE JULHO";S;06;000;422.747,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.4.1.00.00.00.00.000;02;0201;422.747,00;528.601,02;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL";S;06;000;422.747,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.4.1.01.00.00.00.000;02;0201;253.648,20;396.450,76;0001;"COTA-PARTE DO FPM - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL  - PROPRIO";A;07;000;253.648,20;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.4.1.02.00.00.00.000;02;0201;105.686,75;132.150,26;0020;"COTA-PARTE DO FPM - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL  -  MDE";A;07;000;105.686,75;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.4.1.03.00.00.00.000;02;0201;63.412,05;0,00;0040;"COTA-PARTE DO FPM - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL  - ASPS";A;07;000;63.412,05;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.5.0.00.00.00.00.000;02;0201;400.000,00;33.651,76;0000;"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL";S;06;000;400.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.5.1.00.00.00.00.000;02;0201;400.000,00;33.651,76;0000;"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPAL";S;06;000;400.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.5.1.01.00.00.00.000;02;0201;240.000,00;20.191,12;0001;"COTA-PARTE DO ITR - PRINCIPAL  - PROPRIO";A;07;000;240.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.5.1.02.00.00.00.000;02;0201;20.000,00;1.682,58;0020;"COTA-PARTE DO ITR - PRINCIPAL  - MDE";A;07;000;20.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.5.1.03.00.00.00.000;02;0201;60.000,00;5.047,78;0040;"COTA-PARTE DO ITR - PRINCIPAL  - ASPS";A;07;000;60.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.01.5.1.04.00.00.00.000;02;0201;80.000,00;6.730,28;0031;"COTA-PARTE DO ITR - PRINCIPAL  - FUNDEB";A;07;000;80.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.02.0.0.00.00.00.00.000;02;0201;134.951,00;202.879,34;0000;"TRANSFERENCIA DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS NATURAIS";S;05;000;134.951,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.02.2.0.00.00.00.00.000;02;0201;60,00;129,94;0000;"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS - CFEM";S;06;000;60,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.02.2.1.00.00.00.00.000;02;0201;60,00;129,94;0001;"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS - CFEM - PRINCIPAL";A;06;000;60,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.02.6.0.00.00.00.00.000;02;0201;134.891,00;202.749,40;0000;"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO – FEP";S;06;000;134.891,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.02.6.1.00.00.00.00.000;02;0201;134.891,00;202.749,40;0001;"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO – FEP - PRINCIPAL";A;06;000;134.891,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.0.0.00.00.00.00.000;02;0201;857.789,00;982.402,72;0000;"TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE – SUS – REPASSES FUNDO A FUNDO - BLOCO MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE";S;05;000;1.017.789,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.1.0.00.00.00.00.000;02;0201;734.790,00;629.004,37;0000;"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO PRIMARIA";S;06;000;734.790,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.1.1.00.00.00.00.000;02;0201;734.790,00;629.004,37;4500;"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO PRIMARIA - PRINCIPAL";A;06;000;734.790,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.2.0.00.00.00.00.000;02;0201;8.270,00;5.886,64;0000;"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO ESPECIALIZADA";S;06;000;8.270,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.2.1.00.00.00.00.000;02;0201;8.270,00;5.886,64;4501;"TRANSFERENCIA DE RECURSOS DO SUS - ATENCAO ESPECIALIZADA - PRINCIPAL";A;06;000;8.270,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.3.0.00.00.00.00.000;02;0201;67.096,00;63.886,54;0000;"TRANSFERENCIA DE RECURSOS DO SUS – VIGILANCIA EM SAUDE";S;06;000;67.096,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.3.1.00.00.00.00.000;02;0201;67.096,00;63.886,54;4502;"TRANSFERENCIA DE RECURSOS DO SUS – VIGILANCIA EM SAUDE - PRINCIPAL";A;06;000;67.096,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.4.0.00.00.00.00.000;02;0201;47.633,00;32.636,16;0000;"TRANSFERENCIA DE RECURSOS DO SUS – ASSISTENCIA FARMACEUTICA";S;06;000;47.633,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.4.1.00.00.00.00.000;02;0201;47.633,00;32.636,16;4503;"TRANSFERENCIA DE RECURSOS DO SUS – ASSISTENCIA FARMACEUTICA - PRINCIPAL";A;06;000;47.633,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.5.0.00.00.00.00.000;02;0201;0,00;1.629,74;0000;"TRANSFERENCIA DE RECURSOS DO SUS – GESTAO DO SUS";S;06;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.5.1.00.00.00.00.000;02;0201;0,00;1.629,74;0000;"TRANSFERENCIA DE RECURSOS DO SUS – GESTAO DO SUS - PRINCIPAL";S;06;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.5.1.01.00.00.00.000;02;0201;0,00;1.629,74;4504;"FORM. PROFISS TECNICOS SAU PORT.1981";A;07;000;0,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
4.1.7.1.8.03.9.0.00.00.00.00.000;02;0201;0,00;249.359,27;0000;"TRANSFERENCIA DE RECURSOS DO SUS – OUTROS PROGRAMAS FINANCIADOS POR TRANSFERENCIAS FUNDO A FUNDO";S;06;000;160.000,00;0000;0000;0000;2022-01-01;2022-08-31;2022-09-12;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"Z:/Abase/ARQUIVOSPAD\2022\MES08\BAL_REC.TXT"
