codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.1.8.01.2.1.01.00.00.00.000;02;0201;5.141.835,75;4.592.564,19;0001;"COTA-PARTE DO FPM - COTA MENSAL - PRINCIPAL  - PROPRIO";A;07;000;5.141.835,75;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.2.1.02.00.00.00.000;02;0201;428.486,31;382.713,71;0020;"COTA-PARTE DO FPM - COTA MENSAL - PRINCIPAL  - MDE";A;07;000;428.486,31;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.2.1.03.00.00.00.000;02;0201;1.285.458,94;1.148.141,08;0040;"COTA-PARTE DO FPM - COTA MENSAL - PRINCIPAL  - ASPS";A;07;000;1.285.458,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.2.1.04.00.00.00.000;02;0201;1.713.945,25;1.530.854,73;0031;"COTA-PARTE DO FPM - COTA MENSAL - PRINCIPAL  - FUNDEB";A;07;000;1.713.945,25;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.3.0.00.00.00.00.000;02;0201;364.107,00;344.445,14;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DO MUNICIPIOS – 1% COTA ENTREGUE NO MES DE DEZEMBRO";S;06;000;364.107,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.3.1.00.00.00.00.000;02;0201;364.107,00;344.445,14;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DO MUNICIPIOS – 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL";S;06;000;364.107,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.3.1.01.00.00.00.000;02;0201;218.464,20;206.667,08;0001;"COTA-PARTE DO FPM – 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL  - PROPRIO";A;07;000;218.464,20;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.3.1.02.00.00.00.000;02;0201;91.026,75;86.111,29;0020;"COTA-PARTE DO FPM – 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL  -  MDE";A;07;000;91.026,75;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.3.1.03.00.00.00.000;02;0201;54.616,05;51.666,77;0040;"COTA-PARTE DO FPM – 1% COTA ENTREGUE NO MES DE DEZEMBRO - PRINCIPAL  - ASPS";A;07;000;54.616,05;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.4.0.00.00.00.00.000;02;0201;354.166,00;345.179,50;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% COTA ENTREGUE NO MES DE JULHO";S;06;000;354.166,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.4.1.00.00.00.00.000;02;0201;354.166,00;345.179,50;0000;"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL";S;06;000;354.166,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.4.1.01.00.00.00.000;02;0201;212.499,60;207.107,69;0001;"COTA-PARTE DO FPM - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL  - PROPRIO";A;07;000;212.499,60;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.4.1.02.00.00.00.000;02;0201;88.541,50;86.294,88;0020;"COTA-PARTE DO FPM - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL  -  MDE";A;07;000;88.541,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.4.1.03.00.00.00.000;02;0201;53.124,90;51.776,93;0040;"COTA-PARTE DO FPM - 1% COTA ENTREGUE NO MES DE JULHO - PRINCIPAL  - ASPS";A;07;000;53.124,90;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.5.0.00.00.00.00.000;02;0201;69.024,39;123.539,04;0000;"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL";S;06;000;69.024,39;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.00.00.00.00.000;02;0201;69.024,39;123.539,04;0000;"COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - PRINCIPAL";S;06;000;69.024,39;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.01.00.00.00.000;02;0201;41.414,63;74.123,38;0001;"COTA-PARTE DO ITR - PRINCIPAL  - PROPRIO";A;07;000;41.414,63;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.02.00.00.00.000;02;0201;3.451,22;6.176,98;0020;"COTA-PARTE DO ITR - PRINCIPAL  - MDE";A;07;000;3.451,22;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.03.00.00.00.000;02;0201;10.353,66;18.530,87;0040;"COTA-PARTE DO ITR - PRINCIPAL  - ASPS";A;07;000;10.353,66;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.01.5.1.04.00.00.00.000;02;0201;13.804,88;24.707,81;0031;"COTA-PARTE DO ITR - PRINCIPAL  - FUNDEB";A;07;000;13.804,88;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.02.0.0.00.00.00.00.000;02;0201;198.519,69;123.188,91;0000;"TRANSFERENCIA DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS NATURAIS";S;05;000;198.519,69;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.02.2.0.00.00.00.00.000;02;0201;0,00;40,05;0000;"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS - CFEM";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.02.2.1.00.00.00.00.000;02;0201;0,00;40,05;0001;"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS - CFEM - PRINCIPAL";A;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.02.6.0.00.00.00.00.000;02;0201;198.519,69;123.148,86;0000;"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO – FEP";S;06;000;198.519,69;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.02.6.1.00.00.00.00.000;02;0201;198.519,69;123.148,86;0001;"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO – FEP - PRINCIPAL";A;06;000;198.519,69;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.0.0.00.00.00.00.000;02;0201;696.310,00;1.725.596,55;0000;"TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE – SUS – REPASSES FUNDO A FUNDO BLOCO CUSTEIO DAS ACOES E SERVICOS PUBLICOS DE SAUDE";S;05;000;1.621.943,14;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.1.0.00.00.00.00.000;02;0201;602.862,96;1.017.672,98;0000;"TRANSFERENCIA DE RECURSOS DO SUS – ATENCAO BASICA";S;06;000;938.841,56;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.1.1.00.00.00.00.000;02;0201;602.862,96;1.017.672,98;4500;"TRANSFERENCIA DE RECURSOS DO SUS – ATENCAO BASICA - PRINCIPAL";A;06;000;938.841,56;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.2.0.00.00.00.00.000;02;0201;6.846,47;8.829,96;0000;"TRANSFERENCIA DE RECURSOS DO SUS – ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR";S;06;000;9.001,43;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.2.1.00.00.00.00.000;02;0201;6.846,47;8.829,96;4501;"TRANSFERENCIA DE RECURSOS DO SUS – ATENCAO DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR - PRINCIPAL";A;06;000;9.001,43;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.3.0.00.00.00.00.000;02;0201;52.086,01;87.191,73;0000;"TRANSFERENCIA DE RECURSOS DO SUS – VIGILANCIA EM SAUDE";S;06;000;74.735,11;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.3.1.00.00.00.00.000;02;0201;52.086,01;87.191,73;4502;"TRANSFERENCIA DE RECURSOS DO SUS – VIGILANCIA EM SAUDE - PRINCIPAL";A;06;000;74.735,11;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.4.0.00.00.00.00.000;02;0201;34.514,56;63.954,24;0000;"TRANSFERENCIA DE RECURSOS DO SUS – ASSISTENCIA FARMACEUTICA";S;06;000;34.514,56;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.4.1.00.00.00.00.000;02;0201;34.514,56;63.954,24;4503;"TRANSFERENCIA DE RECURSOS DO SUS – ASSISTENCIA FARMACEUTICA - PRINCIPAL";A;06;000;34.514,56;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.0.00.00.00.00.000;02;0201;0,00;547.947,64;0000;"TRANSFERENCIA DE RECURSOS DO SUS – OUTROS PROGRAMAS FINANCIADOS POR TRANSFERENCIAS FUNDO A FUNDO";S;06;000;564.850,48;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.00.00.00.00.000;02;0201;0,00;547.947,64;0000;"TRANSFERENCIA DE RECURSOS DO SUS – OUTROS PROGRAMAS FINANCIADOS POR TRANSFERENCIAS FUNDO A FUNDO - PRINCIPAL";S;06;000;564.850,48;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.01.00.00.00.000;02;0201;0,00;0,00;4511;"Combate ao COVID-19 Port. MS/GM 480/20 REs. CIB/RS 73/20";A;07;000;14.054,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.01.00.00.00.000;02;0201;0,00;14.789,83;4511;"Combate ao COVID-19 Port. MS/GM 480/20 REs. CIB/RS 73/20";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.02.00.00.00.000;02;0201;0,00;0,00;4511;"COVID-19 PORT MS/GM 1.666/2020 RV4511";A;07;000;532.768,48;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.02.00.00.00.000;02;0201;0,00;441.916,00;4511;"COVID-19 PORT MS/GM 1.666/2020 RV4511";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.03.00.00.00.000;02;0201;0,00;0,00;4511;"COVID-19 SAUDE NA ESCOLA PORT MS/GM 1857/2020 RV4511";A;07;000;18.028,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.03.00.00.00.000;02;0201;0,00;18.028,00;4511;"COVID-19 SAUDE NA ESCOLA PORT MS/GM 1857/2020 RV4511";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.04.00.00.00.000;02;0201;0,00;9.695,00;4511;"COVID-19 GESTACAO PRE-NATUAL PUERPERIO PORT MS/GM 2222/2020 RV4511";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.05.00.00.00.000;02;0201;0,00;13.280,00;4511;"COVID-19 APS POPULACOES EPSECIFICAS PORT MS/GM 2405/2020 RV4511";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.06.00.00.00.000;02;0201;0,00;18.000,00;4511;"COVID-19 RASTREAMENTO MONITORAMENTO PORT MS/GM 2358/2020 RV4511";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.07.00.00.00.000;02;0201;0,00;18.876,81;4511;"COVID-19 FARMACIA SAUDE MENTAL PORT MS/GM 2516/2020 RV4511";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.08.00.00.00.000;02;0201;0,00;3.862,00;4511;"COVID-19 ASSIST. ODONTO. PORT MS/GM 3008/2020 RV4511";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.03.9.1.09.00.00.00.000;02;0201;0,00;9.500,00;4511;"COVID-19 OBES. DIABETE HIPERTENSO PORT MS/GM 2994/2020 RV4511";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.0.0.00.00.00.00.000;02;0201;334.641,12;366.097,14;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO – FNDE";S;05;000;341.375,52;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.1.0.00.00.00.00.000;02;0201;228.550,40;243.320,42;0000;"TRANSFERENCIAS DO SALARIO-EDUCACAO";S;06;000;228.550,40;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.1.1.00.00.00.00.000;02;0201;228.550,40;243.320,42;1014;"TRANSFERENCIAS DO SALARIO-EDUCACAO - PRINCIPAL";A;06;000;228.550,40;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.3.0.00.00.00.00.000;02;0201;58.596,00;76.029,80;0000;"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR – PNAE";S;06;000;60.324,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.00.00.00.00.000;02;0201;58.596,00;76.029,80;0000;"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR – PNAE - PRINCIPAL";S;06;000;60.324,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.01.00.00.00.000;02;0201;24.912,00;32.155,20;1001;"PNAE FUNDAMENTAL";A;07;000;24.912,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.02.00.00.00.000;02;0201;20.116,00;24.717,00;1031;"PNAE CRECHE";A;07;000;20.116,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.03.00.00.00.000;02;0201;11.872,00;15.974,20;1033;"PNAE PRE-ESCOLA";A;07;000;11.872,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.04.00.00.00.000;02;0201;0,00;1.900,80;1059;"PNAE EJA";A;07;000;1.728,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.3.1.05.00.00.00.000;02;0201;1.696,00;1.282,60;1071;"PNAE AEE";A;07;000;1.696,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.4.0.00.00.00.00.000;02;0201;47.494,72;46.746,92;0000;"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR – PNATE";S;06;000;52.501,12;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.05.4.1.00.00.00.00.000;02;0201;47.494,72;46.746,92;1016;"TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR – PNATE - PRINCIPAL";A;06;000;52.501,12;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.0.0.00.00.00.00.000;02;0201;113.671,47;275.483,51;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL – FNAS";S;05;000;193.846,47;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.0.00.00.00.00.000;02;0201;113.671,47;275.483,51;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL – FNAS";S;06;000;193.846,47;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.00.00.00.00.000;02;0201;113.671,47;275.483,51;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL – FNAS - PRINCIPAL";S;06;000;193.846,47;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.01.00.00.00.000;02;0201;18.149,42;17.160,00;1038;"IGD BF";A;07;000;18.149,42;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.02.00.00.00.000;02;0201;1.529,56;0,00;1067;"IGD SUAS";A;07;000;1.529,56;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.03.00.00.00.000;02;0201;21.992,49;48.159,50;1021;"SCFV FF";A;07;000;32.992,49;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.04.00.00.00.000;02;0201;72.000,00;150.014,01;1064;"PAIF FF";A;07;000;81.900,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.1.8.12.1.1.05.00.00.00.000;02;0201;0,00;0,00;1068;"COVID-19/SUAS PORT MC 369/2020 - EPI RV1068";A;07;000;8.400,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
